,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,gdp_for_year ($) ,gdp_per_capita ($),generation,region,HDI
259,Albania,2010,female,35-54 years,12,394593,3.04,Albania2010,11926953259,4359,Generation X,Europe,0.74
260,Albania,2010,female,55-74 years,7,241491,2.9,Albania2010,11926953259,4359,Silent,Europe,0.74
261,Albania,2010,female,15-24 years,6,263581,2.28,Albania2010,11926953259,4359,Millenials,Europe,0.74
262,Albania,2010,female,5-14 years,2,223969,0.89,Albania2010,11926953259,4359,Generation Z,Europe,0.74
263,Albania,2010,male,5-14 years,0,240939,0.0,Albania2010,11926953259,4359,Generation Z,Europe,0.74
264,Armenia,1990,male,35-54 years,25,332700,7.51,Armenia1990,2256838858,756,Silent,Europe,0.633
265,Armenia,1990,male,75+ years,2,26900,7.43,Armenia1990,2256838858,756,G.I. Generation,Europe,0.633
266,Armenia,1990,male,55-74 years,11,183800,5.98,Armenia1990,2256838858,756,G.I. Generation,Europe,0.633
267,Armenia,1990,male,25-34 years,16,307100,5.21,Armenia1990,2256838858,756,Boomers,Europe,0.633
268,Armenia,1990,female,35-54 years,15,358000,4.19,Armenia1990,2256838858,756,Silent,Europe,0.633
269,Armenia,1990,male,15-24 years,10,272500,3.67,Armenia1990,2256838858,756,Generation X,Europe,0.633
270,Armenia,1990,female,55-74 years,6,224100,2.68,Armenia1990,2256838858,756,G.I. Generation,Europe,0.633
271,Armenia,1990,female,75+ years,1,48900,2.04,Armenia1990,2256838858,756,G.I. Generation,Europe,0.633
272,Armenia,1990,female,25-34 years,4,320700,1.25,Armenia1990,2256838858,756,Boomers,Europe,0.633
273,Armenia,1990,female,15-24 years,3,258500,1.16,Armenia1990,2256838858,756,Generation X,Europe,0.633
274,Armenia,1990,female,5-14 years,0,316900,0.0,Armenia1990,2256838858,756,Generation X,Europe,0.633
275,Armenia,1990,male,5-14 years,0,333600,0.0,Armenia1990,2256838858,756,Generation X,Europe,0.633
276,Armenia,1991,male,75+ years,5,28800,17.36,Armenia1991,2068526522,640,G.I. Generation,Europe,0.629
277,Armenia,1991,male,25-34 years,20,313800,6.37,Armenia1991,2068526522,640,Boomers,Europe,0.629
278,Armenia,1991,female,55-74 years,11,247900,4.44,Armenia1991,2068526522,640,Silent,Europe,0.629
279,Armenia,1991,male,55-74 years,9,203100,4.43,Armenia1991,2068526522,640,Silent,Europe,0.629
280,Armenia,1991,male,35-54 years,14,348500,4.02,Armenia1991,2068526522,640,Boomers,Europe,0.629
281,Armenia,1991,female,75+ years,2,52900,3.78,Armenia1991,2068526522,640,G.I. Generation,Europe,0.629
282,Armenia,1991,female,35-54 years,9,396300,2.27,Armenia1991,2068526522,640,Boomers,Europe,0.629
283,Armenia,1991,male,15-24 years,6,295300,2.03,Armenia1991,2068526522,640,Generation X,Europe,0.629
284,Armenia,1991,female,25-34 years,4,342100,1.17,Armenia1991,2068526522,640,Boomers,Europe,0.629
285,Armenia,1991,female,15-24 years,0,286400,0.0,Armenia1991,2068526522,640,Generation X,Europe,0.629
286,Armenia,1991,female,5-14 years,0,349500,0.0,Armenia1991,2068526522,640,Millenials,Europe,0.629
287,Armenia,1991,male,5-14 years,0,366200,0.0,Armenia1991,2068526522,640,Millenials,Europe,0.629
288,Armenia,1992,male,75+ years,3,28200,10.64,Armenia1992,1272577456,385,G.I. Generation,Europe,0.585
289,Armenia,1992,male,55-74 years,15,215100,6.97,Armenia1992,1272577456,385,Silent,Europe,0.585
290,Armenia,1992,male,35-54 years,22,360400,6.1,Armenia1992,1272577456,385,Boomers,Europe,0.585
291,Armenia,1992,male,25-34 years,15,312600,4.8,Armenia1992,1272577456,385,Boomers,Europe,0.585
292,Armenia,1992,female,55-74 years,10,263400,3.8,Armenia1992,1272577456,385,Silent,Europe,0.585
293,Armenia,1992,female,75+ years,2,53400,3.75,Armenia1992,1272577456,385,G.I. Generation,Europe,0.585
294,Armenia,1992,male,15-24 years,9,300300,3.0,Armenia1992,1272577456,385,Generation X,Europe,0.585
295,Armenia,1992,female,35-54 years,6,410800,1.46,Armenia1992,1272577456,385,Boomers,Europe,0.585
296,Armenia,1992,female,15-24 years,1,290100,0.34,Armenia1992,1272577456,385,Generation X,Europe,0.585
297,Armenia,1992,female,25-34 years,0,340900,0.0,Armenia1992,1272577456,385,Boomers,Europe,0.585
298,Armenia,1992,female,5-14 years,0,358200,0.0,Armenia1992,1272577456,385,Millenials,Europe,0.585
299,Armenia,1992,male,5-14 years,0,375300,0.0,Armenia1992,1272577456,385,Millenials,Europe,0.585
300,Armenia,1993,female,75+ years,6,53100,11.3,Armenia1993,1201313201,357,G.I. Generation,Europe,0.59
301,Armenia,1993,male,55-74 years,20,226400,8.83,Armenia1993,1201313201,357,Silent,Europe,0.59
302,Armenia,1993,male,75+ years,2,28400,7.04,Armenia1993,1201313201,357,G.I. Generation,Europe,0.59
303,Armenia,1993,male,35-54 years,25,371900,6.72,Armenia1993,1201313201,357,Boomers,Europe,0.59
304,Armenia,1993,male,25-34 years,17,305600,5.56,Armenia1993,1201313201,357,Boomers,Europe,0.59
305,Armenia,1993,female,55-74 years,14,276100,5.07,Armenia1993,1201313201,357,Silent,Europe,0.59
306,Armenia,1993,male,15-24 years,7,304800,2.3,Armenia1993,1201313201,357,Generation X,Europe,0.59
307,Armenia,1993,female,25-34 years,6,335900,1.79,Armenia1993,1201313201,357,Boomers,Europe,0.59
308,Armenia,1993,female,35-54 years,6,424000,1.42,Armenia1993,1201313201,357,Boomers,Europe,0.59
309,Armenia,1993,female,15-24 years,3,293900,1.02,Armenia1993,1201313201,357,Generation X,Europe,0.59
310,Armenia,1993,female,5-14 years,0,364200,0.0,Armenia1993,1201313201,357,Millenials,Europe,0.59
311,Armenia,1993,male,5-14 years,0,382300,0.0,Armenia1993,1201313201,357,Millenials,Europe,0.59
312,Armenia,1994,male,75+ years,7,28200,24.82,Armenia1994,1315158670,387,G.I. Generation,Europe,0.6
313,Armenia,1994,female,75+ years,5,51700,9.67,Armenia1994,1315158670,387,G.I. Generation,Europe,0.6
314,Armenia,1994,male,55-74 years,20,235500,8.49,Armenia1994,1315158670,387,Silent,Europe,0.6
315,Armenia,1994,male,35-54 years,31,382500,8.1,Armenia1994,1315158670,387,Boomers,Europe,0.6
316,Armenia,1994,female,55-74 years,18,286000,6.29,Armenia1994,1315158670,387,Silent,Europe,0.6
317,Armenia,1994,male,25-34 years,10,297000,3.37,Armenia1994,1315158670,387,Boomers,Europe,0.6
318,Armenia,1994,male,15-24 years,6,308300,1.95,Armenia1994,1315158670,387,Generation X,Europe,0.6
319,Armenia,1994,female,35-54 years,7,437100,1.6,Armenia1994,1315158670,387,Boomers,Europe,0.6
320,Armenia,1994,female,15-24 years,4,297600,1.34,Armenia1994,1315158670,387,Generation X,Europe,0.6
321,Armenia,1994,male,5-14 years,2,385400,0.52,Armenia1994,1315158670,387,Millenials,Europe,0.6
322,Armenia,1994,female,25-34 years,1,326200,0.31,Armenia1994,1315158670,387,Boomers,Europe,0.6
323,Armenia,1994,female,5-14 years,1,367000,0.27,Armenia1994,1315158670,387,Millenials,Europe,0.6
324,Armenia,1995,male,55-74 years,29,242300,11.97,Armenia1995,1468317350,426,Silent,Europe,0.604
325,Armenia,1995,male,35-54 years,32,395200,8.1,Armenia1995,1468317350,426,Boomers,Europe,0.604
326,Armenia,1995,male,25-34 years,21,289500,7.25,Armenia1995,1468317350,426,Generation X,Europe,0.604
327,Armenia,1995,male,75+ years,2,28000,7.14,Armenia1995,1468317350,426,G.I. Generation,Europe,0.604
328,Armenia,1995,female,75+ years,2,51400,3.89,Armenia1995,1468317350,426,G.I. Generation,Europe,0.604
329,Armenia,1995,female,55-74 years,11,295200,3.73,Armenia1995,1468317350,426,Silent,Europe,0.604
330,Armenia,1995,female,25-34 years,11,313300,3.51,Armenia1995,1468317350,426,Generation X,Europe,0.604
331,Armenia,1995,male,15-24 years,10,313600,3.19,Armenia1995,1468317350,426,Generation X,Europe,0.604
332,Armenia,1995,female,35-54 years,8,453600,1.76,Armenia1995,1468317350,426,Boomers,Europe,0.604
333,Armenia,1995,female,15-24 years,3,303200,0.99,Armenia1995,1468317350,426,Generation X,Europe,0.604
334,Armenia,1995,male,5-14 years,1,388200,0.26,Armenia1995,1468317350,426,Millenials,Europe,0.604
335,Armenia,1995,female,5-14 years,0,369700,0.0,Armenia1995,1468317350,426,Millenials,Europe,0.604
336,Armenia,1996,male,75+ years,3,27900,10.75,Armenia1996,1596968913,458,G.I. Generation,Europe,0.614
337,Armenia,1996,male,55-74 years,18,246200,7.31,Armenia1996,1596968913,458,Silent,Europe,0.614
338,Armenia,1996,male,35-54 years,24,409800,5.86,Armenia1996,1596968913,458,Boomers,Europe,0.614
339,Armenia,1996,male,25-34 years,13,284300,4.57,Armenia1996,1596968913,458,Generation X,Europe,0.614
340,Armenia,1996,female,55-74 years,12,301900,3.97,Armenia1996,1596968913,458,Silent,Europe,0.614
341,Armenia,1996,female,35-54 years,7,471200,1.49,Armenia1996,1596968913,458,Boomers,Europe,0.614
342,Armenia,1996,male,15-24 years,4,320000,1.25,Armenia1996,1596968913,458,Generation X,Europe,0.614
343,Armenia,1996,female,25-34 years,3,301500,1.0,Armenia1996,1596968913,458,Generation X,Europe,0.614
344,Armenia,1996,female,15-24 years,1,310200,0.32,Armenia1996,1596968913,458,Generation X,Europe,0.614
345,Armenia,1996,female,5-14 years,1,371900,0.27,Armenia1996,1596968913,458,Millenials,Europe,0.614
346,Armenia,1996,male,5-14 years,1,390300,0.26,Armenia1996,1596968913,458,Millenials,Europe,0.614
347,Armenia,1996,female,75+ years,0,51100,0.0,Armenia1996,1596968913,458,G.I. Generation,Europe,0.614
348,Armenia,1997,male,55-74 years,21,246200,8.53,Armenia1997,1639492424,465,Silent,Europe,0.625
349,Armenia,1997,male,35-54 years,26,426000,6.1,Armenia1997,1639492424,465,Boomers,Europe,0.625
350,Armenia,1997,female,75+ years,3,51400,5.84,Armenia1997,1639492424,465,G.I. Generation,Europe,0.625
351,Armenia,1997,male,75+ years,1,28500,3.51,Armenia1997,1639492424,465,G.I. Generation,Europe,0.625
352,Armenia,1997,male,25-34 years,9,282000,3.19,Armenia1997,1639492424,465,Generation X,Europe,0.625
353,Armenia,1997,female,55-74 years,8,304400,2.63,Armenia1997,1639492424,465,Silent,Europe,0.625
354,Armenia,1997,male,15-24 years,4,327300,1.22,Armenia1997,1639492424,465,Generation X,Europe,0.625
355,Armenia,1997,female,35-54 years,3,489900,0.61,Armenia1997,1639492424,465,Boomers,Europe,0.625
356,Armenia,1997,female,25-34 years,1,294200,0.34,Armenia1997,1639492424,465,Generation X,Europe,0.625
357,Armenia,1997,male,5-14 years,1,389500,0.26,Armenia1997,1639492424,465,Millenials,Europe,0.625
358,Armenia,1997,female,15-24 years,0,316500,0.0,Armenia1997,1639492424,465,Generation X,Europe,0.625
359,Armenia,1997,female,5-14 years,0,370800,0.0,Armenia1997,1639492424,465,Millenials,Europe,0.625
360,Armenia,1998,male,75+ years,2,29600,6.76,Armenia1998,1893726437,532,G.I. Generation,Europe,0.637
361,Armenia,1998,male,55-74 years,16,243300,6.58,Armenia1998,1893726437,532,Silent,Europe,0.637
362,Armenia,1998,male,35-54 years,20,445000,4.49,Armenia1998,1893726437,532,Boomers,Europe,0.637
363,Armenia,1998,male,25-34 years,6,280200,2.14,Armenia1998,1893726437,532,Generation X,Europe,0.637
364,Armenia,1998,female,55-74 years,6,302000,1.99,Armenia1998,1893726437,532,Silent,Europe,0.637
365,Armenia,1998,female,75+ years,1,53100,1.88,Armenia1998,1893726437,532,G.I. Generation,Europe,0.637
366,Armenia,1998,female,35-54 years,9,509800,1.77,Armenia1998,1893726437,532,Boomers,Europe,0.637
367,Armenia,1998,male,15-24 years,4,335100,1.19,Armenia1998,1893726437,532,Generation X,Europe,0.637
368,Armenia,1998,female,25-34 years,1,289300,0.35,Armenia1998,1893726437,532,Generation X,Europe,0.637
369,Armenia,1998,female,5-14 years,1,364600,0.27,Armenia1998,1893726437,532,Millenials,Europe,0.637
370,Armenia,1998,female,15-24 years,0,322300,0.0,Armenia1998,1893726437,532,Generation X,Europe,0.637
371,Armenia,1998,male,5-14 years,0,383700,0.0,Armenia1998,1893726437,532,Millenials,Europe,0.637
372,Armenia,1999,male,55-74 years,15,238100,6.3,Armenia1999,1845482181,515,Silent,Europe,0.644
373,Armenia,1999,female,75+ years,3,56800,5.28,Armenia1999,1845482181,515,G.I. Generation,Europe,0.644
374,Armenia,1999,male,35-54 years,22,464300,4.74,Armenia1999,1845482181,515,Boomers,Europe,0.644
375,Armenia,1999,female,55-74 years,9,296800,3.03,Armenia1999,1845482181,515,Silent,Europe,0.644
376,Armenia,1999,male,25-34 years,6,279800,2.14,Armenia1999,1845482181,515,Generation X,Europe,0.644
377,Armenia,1999,male,15-24 years,6,344000,1.74,Armenia1999,1845482181,515,Generation X,Europe,0.644
378,Armenia,1999,female,35-54 years,4,530700,0.75,Armenia1999,1845482181,515,Boomers,Europe,0.644
379,Armenia,1999,female,25-34 years,2,284300,0.7,Armenia1999,1845482181,515,Generation X,Europe,0.644
380,Armenia,1999,female,15-24 years,0,329700,0.0,Armenia1999,1845482181,515,Generation X,Europe,0.644
381,Armenia,1999,female,5-14 years,0,352300,0.0,Armenia1999,1845482181,515,Millenials,Europe,0.644
382,Armenia,1999,male,5-14 years,0,371600,0.0,Armenia1999,1845482181,515,Millenials,Europe,0.644
383,Armenia,1999,male,75+ years,0,32300,0.0,Armenia1999,1845482181,515,G.I. Generation,Europe,0.644
384,Armenia,2000,male,75+ years,4,37600,10.64,Armenia2000,1911563665,530,G.I. Generation,Europe,0.649
385,Armenia,2000,female,75+ years,5,66500,7.52,Armenia2000,1911563665,530,G.I. Generation,Europe,0.649
386,Armenia,2000,male,55-74 years,14,234300,5.98,Armenia2000,1911563665,530,Silent,Europe,0.649
387,Armenia,2000,male,35-54 years,18,481100,3.74,Armenia2000,1911563665,530,Boomers,Europe,0.649
388,Armenia,2000,male,25-34 years,5,283300,1.76,Armenia2000,1911563665,530,Generation X,Europe,0.649
389,Armenia,2000,male,15-24 years,6,358000,1.68,Armenia2000,1911563665,530,Generation X,Europe,0.649
390,Armenia,2000,female,25-34 years,4,280400,1.43,Armenia2000,1911563665,530,Generation X,Europe,0.649
391,Armenia,2000,female,55-74 years,4,292700,1.37,Armenia2000,1911563665,530,Silent,Europe,0.649
392,Armenia,2000,female,35-54 years,1,555300,0.18,Armenia2000,1911563665,530,Boomers,Europe,0.649
393,Armenia,2000,female,15-24 years,0,341100,0.0,Armenia2000,1911563665,530,Generation X,Europe,0.649
394,Armenia,2000,female,5-14 years,0,328000,0.0,Armenia2000,1911563665,530,Millenials,Europe,0.649
395,Armenia,2000,male,5-14 years,0,348200,0.0,Armenia2000,1911563665,530,Millenials,Europe,0.649
396,Armenia,2001,male,55-74 years,17,227605,7.47,Armenia2001,2118467913,587,Silent,Europe,0.653
397,Armenia,2001,male,75+ years,3,40190,7.46,Armenia2001,2118467913,587,Silent,Europe,0.653
398,Armenia,2001,female,75+ years,4,66283,6.03,Armenia2001,2118467913,587,Silent,Europe,0.653
399,Armenia,2001,male,35-54 years,19,493922,3.85,Armenia2001,2118467913,587,Boomers,Europe,0.653
400,Armenia,2001,female,55-74 years,4,289601,1.38,Armenia2001,2118467913,587,Silent,Europe,0.653
401,Armenia,2001,male,15-24 years,4,361248,1.11,Armenia2001,2118467913,587,Millenials,Europe,0.653
402,Armenia,2001,male,5-14 years,3,337767,0.89,Armenia2001,2118467913,587,Millenials,Europe,0.653
403,Armenia,2001,male,25-34 years,2,284346,0.7,Armenia2001,2118467913,587,Generation X,Europe,0.653
404,Armenia,2001,female,35-54 years,3,563626,0.53,Armenia2001,2118467913,587,Boomers,Europe,0.653
405,Armenia,2001,female,25-34 years,1,279953,0.36,Armenia2001,2118467913,587,Generation X,Europe,0.653
406,Armenia,2001,female,15-24 years,0,346468,0.0,Armenia2001,2118467913,587,Millenials,Europe,0.653
407,Armenia,2001,female,5-14 years,0,319507,0.0,Armenia2001,2118467913,587,Millenials,Europe,0.653
408,Armenia,2002,male,75+ years,3,29067,10.32,Armenia2002,2376335048,788,Silent,Europe,0.6629999999999999
409,Armenia,2002,male,55-74 years,19,196525,9.67,Armenia2002,2376335048,788,Silent,Europe,0.6629999999999999
410,Armenia,2002,male,25-34 years,12,206403,5.81,Armenia2002,2376335048,788,Generation X,Europe,0.6629999999999999
411,Armenia,2002,male,35-54 years,22,418464,5.26,Armenia2002,2376335048,788,Boomers,Europe,0.6629999999999999
412,Armenia,2002,female,75+ years,1,58553,1.71,Armenia2002,2376335048,788,Silent,Europe,0.6629999999999999
413,Armenia,2002,male,15-24 years,5,293350,1.7,Armenia2002,2376335048,788,Millenials,Europe,0.6629999999999999
414,Armenia,2002,female,35-54 years,6,469992,1.28,Armenia2002,2376335048,788,Boomers,Europe,0.6629999999999999
415,Armenia,2002,female,55-74 years,3,251856,1.19,Armenia2002,2376335048,788,Silent,Europe,0.6629999999999999
416,Armenia,2002,female,25-34 years,1,222943,0.45,Armenia2002,2376335048,788,Generation X,Europe,0.6629999999999999
417,Armenia,2002,male,5-14 years,1,294209,0.34,Armenia2002,2376335048,788,Millenials,Europe,0.6629999999999999
418,Armenia,2002,female,15-24 years,1,294739,0.34,Armenia2002,2376335048,788,Millenials,Europe,0.6629999999999999
419,Armenia,2002,female,5-14 years,0,278743,0.0,Armenia2002,2376335048,788,Millenials,Europe,0.6629999999999999
420,Armenia,2003,male,75+ years,3,32495,9.23,Armenia2003,2807061009,928,Silent,Europe,0.672
421,Armenia,2003,male,55-74 years,14,194165,7.21,Armenia2003,2807061009,928,Silent,Europe,0.672
422,Armenia,2003,male,35-54 years,21,423001,4.96,Armenia2003,2807061009,928,Boomers,Europe,0.672
423,Armenia,2003,female,75+ years,3,62935,4.77,Armenia2003,2807061009,928,Silent,Europe,0.672
424,Armenia,2003,male,25-34 years,10,210715,4.75,Armenia2003,2807061009,928,Generation X,Europe,0.672
425,Armenia,2003,female,55-74 years,3,249909,1.2,Armenia2003,2807061009,928,Silent,Europe,0.672
426,Armenia,2003,female,35-54 years,3,473959,0.63,Armenia2003,2807061009,928,Boomers,Europe,0.672
427,Armenia,2003,male,5-14 years,1,283952,0.35,Armenia2003,2807061009,928,Millenials,Europe,0.672
428,Armenia,2003,male,15-24 years,1,300902,0.33,Armenia2003,2807061009,928,Millenials,Europe,0.672
429,Armenia,2003,female,15-24 years,0,300080,0.0,Armenia2003,2807061009,928,Millenials,Europe,0.672
430,Armenia,2003,female,25-34 years,0,225313,0.0,Armenia2003,2807061009,928,Generation X,Europe,0.672
431,Armenia,2003,female,5-14 years,0,266940,0.0,Armenia2003,2807061009,928,Millenials,Europe,0.672
432,Armenia,2006,male,75+ years,6,48123,12.47,Armenia2006,6384451606,2310,Silent,Europe,0.708
433,Armenia,2006,male,55-74 years,21,184526,11.38,Armenia2006,6384451606,2310,Silent,Europe,0.708
434,Armenia,2006,male,35-54 years,17,367346,4.63,Armenia2006,6384451606,2310,Boomers,Europe,0.708
435,Armenia,2006,male,15-24 years,10,276127,3.62,Armenia2006,6384451606,2310,Millenials,Europe,0.708
436,Armenia,2006,female,55-74 years,8,238745,3.35,Armenia2006,6384451606,2310,Silent,Europe,0.708
437,Armenia,2006,male,25-34 years,6,188382,3.19,Armenia2006,6384451606,2310,Generation X,Europe,0.708
438,Armenia,2006,female,75+ years,2,78684,2.54,Armenia2006,6384451606,2310,Silent,Europe,0.708
439,Armenia,2006,female,35-54 years,5,450477,1.11,Armenia2006,6384451606,2310,Boomers,Europe,0.708
440,Armenia,2006,female,25-34 years,2,215884,0.93,Armenia2006,6384451606,2310,Generation X,Europe,0.708
441,Armenia,2006,male,5-14 years,1,221941,0.45,Armenia2006,6384451606,2310,Millenials,Europe,0.708
442,Armenia,2006,female,15-24 years,0,290966,0.0,Armenia2006,6384451606,2310,Millenials,Europe,0.708
443,Armenia,2006,female,5-14 years,0,203195,0.0,Armenia2006,6384451606,2310,Millenials,Europe,0.708
